event_type,session_id,customer_id,page,product_id,action,city,device,ingested_at,event_timestamp,event_date,event_hour,processed_at
click,SESS-29930,334,product,8,search,DELHI,tablet,2026-03-15T11:44:30.007Z,2026-03-15T11:44:11.462Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-11935,134,search,1,remove,DELHI,mobile,2026-03-15T11:44:30.007Z,2026-03-15T11:44:11.462Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-46194,367,cart,3,search,HYDERABAD,tablet,2026-03-15T11:44:30.007Z,2026-03-15T11:44:15.615Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-28999,216,cart,5,add_to_cart,CHENNAI,tablet,2026-03-15T11:44:30.007Z,2026-03-15T11:44:15.615Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-68698,114,search,1,add_to_cart,BENGALURU,desktop,2026-03-15T11:44:30.007Z,2026-03-15T11:44:19.745Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-56421,473,search,3,remove,CHENNAI,desktop,2026-03-15T11:44:30.007Z,2026-03-15T11:44:19.746Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-74636,428,product,3,search,PUNE,mobile,2026-03-15T11:44:30.007Z,2026-03-15T11:44:19.746Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-76650,52,home,4,search,DELHI,mobile,2026-03-15T11:44:30.007Z,2026-03-15T11:44:23.911Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-41276,473,search,3,view,CHENNAI,tablet,2026-03-15T11:44:30.007Z,2026-03-15T11:44:23.911Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-78211,480,search,2,search,CHENNAI,desktop,2026-03-15T11:44:30.007Z,2026-03-15T11:44:23.911Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-48461,254,search,7,remove,CHENNAI,mobile,2026-03-15T11:44:30.007Z,2026-03-15T11:44:28.062Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-74047,29,cart,1,remove,BENGALURU,mobile,2026-03-15T11:44:30.007Z,2026-03-15T11:44:28.062Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-42877,326,product,5,search,HYDERABAD,mobile,2026-03-15T11:44:30.007Z,2026-03-15T11:44:28.063Z,2026-03-15,11,2026-03-15T11:45:00.053Z
click,SESS-84328,209,product,5,remove,BENGALURU,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:45:59.363Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-72667,301,checkout,5,remove,DELHI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:45:59.363Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-63352,32,home,8,add_to_cart,MUMBAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:03.516Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-16702,452,search,6,remove,BENGALURU,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:03.516Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-68336,160,home,7,purchase,HYDERABAD,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:03.516Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-25144,329,home,3,search,CHENNAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:07.651Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-23867,200,search,8,remove,DELHI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:07.651Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-94623,339,cart,2,remove,DELHI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:07.651Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-67784,284,home,4,view,HYDERABAD,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:11.812Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-95080,43,home,7,purchase,HYDERABAD,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:11.812Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-62925,285,home,5,search,MUMBAI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:15.942Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-95182,131,product,6,view,MUMBAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:15.942Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-81965,39,cart,1,remove,CHENNAI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:15.942Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-12018,111,product,4,view,MUMBAI,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:20.074Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-57503,302,cart,1,add_to_cart,BENGALURU,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:20.074Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-56643,383,cart,4,add_to_cart,MUMBAI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:20.074Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-17675,355,cart,4,view,DELHI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:24.210Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-19932,333,search,7,remove,MUMBAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:24.210Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-87073,239,product,1,remove,HYDERABAD,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:28.367Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-68981,346,cart,2,remove,MUMBAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:28.367Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-73637,122,checkout,5,view,DELHI,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:01.443Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-96683,333,home,8,remove,PUNE,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:01.444Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-17206,24,product,3,purchase,CHENNAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:05.578Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-43171,254,cart,7,remove,CHENNAI,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:05.578Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-56870,273,checkout,2,add_to_cart,HYDERABAD,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:09.733Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-17622,395,search,1,search,CHENNAI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:09.733Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-31343,234,home,1,search,BENGALURU,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:09.733Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-26394,299,product,7,add_to_cart,BENGALURU,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:13.877Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-12867,472,search,1,search,BENGALURU,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:13.877Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-30062,279,checkout,8,search,HYDERABAD,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:13.877Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-31422,151,cart,1,remove,CHENNAI,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:18.011Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-65629,485,checkout,8,purchase,HYDERABAD,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:18.011Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-11699,212,home,5,purchase,CHENNAI,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:18.011Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-61556,450,checkout,5,search,PUNE,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:22.143Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-90278,85,product,6,purchase,BENGALURU,mobile,2026-03-15T11:46:30.010Z,2026-03-15T11:46:22.143Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-67212,403,search,5,add_to_cart,CHENNAI,tablet,2026-03-15T11:46:30.010Z,2026-03-15T11:46:26.283Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-78274,273,product,8,remove,HYDERABAD,desktop,2026-03-15T11:46:30.010Z,2026-03-15T11:46:26.283Z,2026-03-15,11,2026-03-15T11:47:00.044Z
click,SESS-69197,435,search,3,view,BENGALURU,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:32.397Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-72653,96,product,8,search,PUNE,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:32.397Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-83699,438,home,7,search,HYDERABAD,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:36.557Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-93209,223,home,1,view,MUMBAI,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:36.560Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-96181,109,product,6,remove,MUMBAI,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:36.560Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-85861,18,checkout,3,search,HYDERABAD,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:40.941Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-10457,99,checkout,3,remove,HYDERABAD,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:40.941Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-90684,356,cart,7,view,PUNE,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:40.943Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-87590,137,checkout,4,search,DELHI,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:45.118Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-81933,304,home,3,search,PUNE,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:45.119Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-90204,96,search,2,search,DELHI,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:49.307Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-66503,437,search,5,remove,PUNE,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:49.307Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-45329,185,cart,1,add_to_cart,HYDERABAD,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:49.307Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-96444,325,search,1,view,DELHI,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:53.483Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-63598,13,cart,8,purchase,PUNE,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:53.484Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-17927,456,home,5,add_to_cart,HYDERABAD,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:57.669Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-78482,70,search,7,add_to_cart,DELHI,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:57.669Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-30104,364,product,5,search,MUMBAI,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:57.669Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-87087,209,cart,4,view,BENGALURU,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:30.310Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-36894,49,search,7,remove,CHENNAI,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:30.310Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-25496,211,cart,6,search,CHENNAI,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:30.310Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-67186,97,product,6,add_to_cart,PUNE,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:34.469Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-80733,190,product,6,view,DELHI,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:34.469Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-85933,122,checkout,5,add_to_cart,DELHI,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:34.473Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-73442,371,cart,4,view,PUNE,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:38.810Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-68435,383,cart,5,remove,PUNE,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:38.810Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-35380,43,checkout,7,view,HYDERABAD,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:43.025Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-14275,230,product,1,remove,BENGALURU,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:43.025Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-25574,422,product,4,search,MUMBAI,mobile,2026-03-15T11:33:00.010Z,2026-03-15T11:32:43.025Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-78646,284,cart,6,add_to_cart,BENGALURU,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:47.219Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-77859,140,home,8,search,PUNE,tablet,2026-03-15T11:33:00.010Z,2026-03-15T11:32:47.219Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-34025,420,checkout,7,search,MUMBAI,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:51.402Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-79957,472,product,3,view,DELHI,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:51.402Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-25402,444,checkout,7,remove,DELHI,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:55.553Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-83017,176,checkout,8,purchase,MUMBAI,desktop,2026-03-15T11:33:00.010Z,2026-03-15T11:32:55.553Z,2026-03-15,11,2026-03-15T11:33:30.050Z
click,SESS-67249,33,checkout,7,remove,CHENNAI,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:30.931Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-46798,30,product,3,purchase,MUMBAI,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:30.932Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-66403,480,search,2,view,BENGALURU,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:30.932Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-45307,494,checkout,4,purchase,MUMBAI,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:35.072Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-40257,318,product,6,remove,PUNE,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:35.072Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-85107,115,home,7,search,MUMBAI,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:35.072Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-35603,441,home,4,search,CHENNAI,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:39.265Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-41741,245,cart,7,view,MUMBAI,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:39.265Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-88819,4,search,4,remove,PUNE,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:43.423Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-26859,486,search,1,search,CHENNAI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:43.423Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-57644,331,product,6,search,BENGALURU,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:43.423Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-33772,244,cart,2,purchase,DELHI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:47.634Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-48904,362,search,5,purchase,PUNE,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:47.634Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-41290,222,home,7,remove,HYDERABAD,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:51.788Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-45110,440,checkout,5,add_to_cart,HYDERABAD,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:51.788Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-73626,488,search,7,view,DELHI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:51.788Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-12930,251,search,8,view,MUMBAI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:55.931Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-56391,319,home,8,add_to_cart,BENGALURU,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:55.931Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-58184,44,search,3,search,MUMBAI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:32.998Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-27544,284,home,3,add_to_cart,CHENNAI,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:32.998Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-86059,388,cart,5,view,PUNE,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:37.180Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-58360,107,search,7,remove,MUMBAI,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:37.180Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-34329,133,checkout,3,search,BENGALURU,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:41.343Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-86300,486,home,4,view,HYDERABAD,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:41.345Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-30632,280,checkout,5,purchase,HYDERABAD,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:41.345Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-33971,173,product,3,view,BENGALURU,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:45.544Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-20987,420,cart,3,view,PUNE,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:45.544Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-41408,348,product,2,view,HYDERABAD,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:49.708Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-94680,37,checkout,4,purchase,HYDERABAD,mobile,2026-03-15T11:34:00.008Z,2026-03-15T11:33:49.709Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-44153,160,cart,8,purchase,CHENNAI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:49.709Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-25521,43,home,1,purchase,PUNE,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:53.865Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-48458,398,cart,7,purchase,PUNE,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:53.867Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-30469,49,cart,6,view,MUMBAI,tablet,2026-03-15T11:34:00.008Z,2026-03-15T11:33:57.999Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-54188,442,checkout,5,add_to_cart,CHENNAI,desktop,2026-03-15T11:34:00.008Z,2026-03-15T11:33:58.004Z,2026-03-15,11,2026-03-15T11:34:30.080Z
click,SESS-64498,144,checkout,3,remove,BENGALURU,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:32.456Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-12812,352,search,2,add_to_cart,PUNE,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:32.456Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-60697,229,home,2,search,DELHI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:36.593Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-49915,254,product,2,add_to_cart,HYDERABAD,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:36.594Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-50633,305,checkout,6,purchase,BENGALURU,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:36.594Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-63517,402,home,6,add_to_cart,HYDERABAD,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:40.731Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-43407,56,checkout,7,remove,PUNE,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:40.731Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-94395,290,home,7,view,CHENNAI,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:40.731Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-16932,489,checkout,2,view,HYDERABAD,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:44.876Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-15546,63,product,3,remove,PUNE,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:44.876Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-71413,346,cart,3,add_to_cart,MUMBAI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:44.876Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-98523,356,product,6,remove,CHENNAI,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:49.009Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-58942,259,product,1,search,MUMBAI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:49.009Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-69467,207,search,7,search,CHENNAI,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:53.157Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-40570,138,search,6,remove,DELHI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:53.157Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-72286,32,home,3,add_to_cart,DELHI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:53.157Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-83426,265,checkout,8,add_to_cart,DELHI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:57.282Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-57776,153,home,3,add_to_cart,MUMBAI,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:57.282Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-88172,459,search,4,add_to_cart,DELHI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:30.373Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-99099,439,cart,7,remove,HYDERABAD,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:30.373Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-84487,107,product,3,remove,HYDERABAD,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:30.379Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-80300,491,search,1,search,HYDERABAD,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:34.532Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-37617,333,product,1,search,MUMBAI,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:34.532Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-50291,333,home,1,purchase,PUNE,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:34.533Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-82479,35,product,5,view,PUNE,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:38.659Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-13226,318,search,5,remove,CHENNAI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:38.659Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-45043,329,search,3,add_to_cart,DELHI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:42.811Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-97948,377,search,7,view,HYDERABAD,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:42.811Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-71409,339,home,2,purchase,PUNE,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:46.946Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-66976,407,cart,2,add_to_cart,DELHI,mobile,2026-03-15T11:46:00.011Z,2026-03-15T11:45:46.946Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-12588,492,home,4,purchase,CHENNAI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:51.090Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-47425,326,checkout,7,search,PUNE,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:51.090Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-31566,1,search,1,remove,DELHI,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:51.090Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-30015,5,home,4,search,CHENNAI,desktop,2026-03-15T11:46:00.011Z,2026-03-15T11:45:55.223Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-78274,448,search,5,remove,BENGALURU,tablet,2026-03-15T11:46:00.011Z,2026-03-15T11:45:55.223Z,2026-03-15,11,2026-03-15T11:46:30.043Z
click,SESS-70271,104,cart,5,view,HYDERABAD,mobile,2026-03-15T11:37:00.011Z,2026-03-15T11:36:29.667Z,2026-03-15,11,2026-03-15T11:37:30.049Z
